club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Cruz Azul","3972078","2025-02-20","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972089","2025-02-24","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972096","2025-03-01","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972109","2025-03-09","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972120","2025-03-16","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972129","2025-03-30","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972138","2025-04-06","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972145","2025-04-13","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972152","2025-04-16","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","3972161","2025-04-20","Vicente Sanchez","2025-01-29","2025-04-20","Vicente Martín Sánchez Bragunde","1006349","1"
"Cruz Azul","4004045","2025-07-13","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004056","2025-07-20","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004064","2025-07-27","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004075","2025-08-12","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004082","2025-08-17","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004091","2025-08-24","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004098","2025-08-31","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004106","2025-09-13","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004113","2025-09-20","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004127","2025-09-25","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004139","2025-09-29","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004145","2025-10-05","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004153","2025-10-19","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004159","2025-10-22","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004173","2025-10-26","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004178","2025-11-01","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4004192","2025-11-09","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038806","2026-01-11","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038810","2026-01-14","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038825","2026-01-18","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038829","2026-01-31","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038845","2026-02-07","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038853","2026-02-15","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038858","2026-02-22","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038872","2026-03-01","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038873","2026-03-04","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038886","2026-03-07","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038895","2026-03-15","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038900","2026-03-21","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038914","2026-04-05","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038920","2026-04-12","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038933","2026-04-18","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038937","2026-04-22","Nicolas Larcamon","2025-07-13","2026-04-22","Nicolás Ricardo Larcamón","3629","1"
"Cruz Azul","4038953","2026-04-27","Joel Huiqui","2026-04-27","2026-04-27","Joel Adrián Huiqui Andrade","1009494","1"
"Guadalajara","3799351","2021-07-25","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799487","2021-07-31","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799483","2021-08-08","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799501","2021-08-16","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799440","2021-08-19","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799359","2021-08-22","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799428","2021-08-28","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799410","2021-09-12","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799474","2021-09-19","Victor Manuel Vucetich","2021-07-25","2021-09-19","Víctor Manuel Vucetich Rojas","3746","1"
"Guadalajara","3799455","2021-09-26","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799392","2021-09-30","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799391","2021-10-03","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799376","2021-10-17","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799366","2021-10-21","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799380","2021-10-24","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799386","2021-10-31","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3799473","2021-11-06","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816745","2022-01-10","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816772","2022-01-17","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816770","2022-01-22","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816700","2022-02-10","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816724","2022-02-12","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816709","2022-02-20","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816713","2022-02-27","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816751","2022-03-03","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816682","2022-03-06","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816768","2022-03-13","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816733","2022-03-21","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816691","2022-04-10","Marcelo Michel Leano","2021-09-26","2022-04-10","Marcelo Michel Leaño","6223","1"
"Guadalajara","3816708","2022-04-14","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3816679","2022-04-17","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3816720","2022-04-20","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3816800","2022-04-24","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3816706","2022-04-30","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835103","2022-07-02","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835113","2022-07-10","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835122","2022-07-17","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835128","2022-07-21","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835143","2022-07-28","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835146","2022-07-31","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835157","2022-08-06","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835170","2022-08-14","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835183","2022-08-20","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835192","2022-08-24","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835199","2022-08-28","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835214","2022-09-04","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835220","2022-09-08","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835230","2022-09-11","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835233","2022-09-14","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835237","2022-09-18","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3835250","2022-10-02","Ricardo Cadena Martinez","2022-04-14","2022-10-02","Ricardo Cadena Martínez","1001388","1"
"Guadalajara","3870380","2023-01-08","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870386","2023-01-14","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870399","2023-01-22","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870408","2023-01-29","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870419","2023-02-05","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870424","2023-02-12","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870434","2023-02-16","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870439","2023-02-19","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870449","2023-02-26","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870459","2023-03-05","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870466","2023-03-11","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870479","2023-03-19","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870485","2023-04-02","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870494","2023-04-08","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870506","2023-04-16","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870517","2023-04-23","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3870523","2023-04-30","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889645","2023-07-04","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889649","2023-07-09","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889656","2023-07-14","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889665","2023-08-19","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889676","2023-08-23","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889684","2023-08-27","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889696","2023-09-03","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889702","2023-09-17","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889713","2023-09-24","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889751","2023-09-27","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889722","2023-10-01","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889734","2023-10-08","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889742","2023-10-21","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889759","2023-10-29","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889765","2023-11-01","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889776","2023-11-05","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3889784","2023-11-12","Veljko Paunovic","2023-01-08","2023-11-12","Veljko Paunovic","156","1"
"Guadalajara","3918953","2024-01-14","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3918967","2024-01-22","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3918972","2024-01-27","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3918982","2024-01-31","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3918993","2024-02-05","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919002","2024-02-10","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919006","2024-02-17","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919015","2024-02-21","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919025","2024-02-25","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919037","2024-03-03","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919047","2024-03-09","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919055","2024-03-17","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919063","2024-03-31","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919073","2024-04-07","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919080","2024-04-13","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919089","2024-04-21","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3919096","2024-04-28","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939821","2024-07-07","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939827","2024-07-13","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939834","2024-07-17","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939845","2024-07-20","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939858","2024-08-25","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939865","2024-08-31","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939876","2024-09-15","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939884","2024-09-19","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939893","2024-09-22","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939903","2024-09-29","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939910","2024-10-06","Fernando Gago","2024-01-14","2024-10-06","Fernando Rubén Gago","5662","1"
"Guadalajara","3939921","2024-10-19","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3939927","2024-10-23","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3939935","2024-10-26","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3939947","2024-11-03","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3939955","2024-11-06","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3939963","2024-11-09","Arturo Ortega Juarez","2024-10-19","2024-11-09","Arturo Ortega Juárez","1003436","1"
"Guadalajara","3972018","2025-01-12","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972024","2025-01-18","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972037","2025-01-26","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972042","2025-01-29","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972056","2025-02-01","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972068","2025-02-10","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972072","2025-02-16","Oscar Garcia","2025-01-12","2025-02-27","Francisco Manuel Ruano Bausán","1003963","0"
"Guadalajara","3972085","2025-02-23","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972095","2025-02-27","Oscar Garcia","2025-01-12","2025-02-27","Óscar García Junyent","430","1"
"Guadalajara","3972098","2025-03-02","Jose Luis Melendez Galindo","2025-03-02","2025-03-02","José Luis Meléndez Galindo","1005590","1"
"Guadalajara","3972111","2025-03-09","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","3972119","2025-03-16","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Héctor Altamirano Escudero","5339","0"
"Guadalajara","3972129","2025-03-30","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","3972135","2025-04-06","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","3972141","2025-04-12","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","3972153","2025-04-16","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","3972163","2025-04-20","Gerardo Espinoza Ahumada","2025-03-09","2025-04-20","Gerardo Espinoza Ahumada","1001786","1"
"Guadalajara","4004054","2025-07-20","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004061","2025-07-26","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004072","2025-08-11","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004078","2025-08-16","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004087","2025-08-23","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004098","2025-08-31","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004103","2025-09-14","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004112","2025-09-18","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004120","2025-09-21","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004125","2025-09-24","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004131","2025-09-27","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004147","2025-10-06","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004154","2025-10-19","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004163","2025-10-23","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004172","2025-10-26","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004184","2025-11-03","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4004188","2025-11-08","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038805","2026-01-10","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038813","2026-01-14","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038822","2026-01-17","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038836","2026-01-31","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038840","2026-02-07","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038852","2026-02-15","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038858","2026-02-22","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038870","2026-02-28","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038884","2026-03-08","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038897","2026-03-14","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038899","2026-03-19","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038905","2026-03-22","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038917","2026-04-06","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038925","2026-04-11","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038930","2026-04-19","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038940","2026-04-23","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Guadalajara","4038951","2026-04-26","Gabriel Milito","2025-07-20","2026-04-26","Gabriel Alejandro Milito","2695","1"
"Juárez","3799437","2021-07-24","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799431","2021-08-01","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799483","2021-08-08","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799484","2021-08-14","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799416","2021-08-19","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
"Juárez","3799454","2021-08-23","Ricardo Ferretti","2021-07-24","2022-04-30","Ricardo Ferretti","3391","1"
